# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       3.532831093829e-05      -8.982709501859e-03      -6.759177686122e-03      -6.759180719340e-03      -8.981586599713e-03      -6.760485648217e-03       5.699525849190e-01       5.696087467718e-01      -8.158958906033e-09      -4.316410858131e-13      -8.418319289616e-09      -6.536469197602e-12       6.846402171312e-02       7.395205073977e+01 
       3.742164496560e-05      -1.007471274985e-02      -7.583908828920e-03      -7.583912647181e-03      -1.007329954436e-02      -7.585374328060e-03       5.699512644525e-01       5.696076287290e-01      -1.026856475042e-08      -5.433315358191e-13      -1.059490630843e-08      -8.226546467845e-12       0.000000000000e+00       8.088283775289e-02 
       3.963901683208e-05      -1.129891321207e-02      -8.509268989786e-03      -8.509273796215e-03      -1.129713472054e-02      -8.510910716572e-03       5.699497823984e-01       5.696063737142e-01      -1.292318172513e-08      -6.839140632104e-13      -1.333377753903e-08      -1.035324647627e-11       8.484344206271e+01      -1.026974925032e+05 
       4.198777624174e-05      -1.267117101648e-02      -9.547535847519e-03      -9.547541897762e-03      -1.266893290920e-02      -9.549374635910e-03       5.699481223614e-01       5.696049682754e-01      -1.626342563141e-08      -8.608490162441e-13      -1.677999114591e-08      -1.302921662929e-11       1.053000159491e-01       7.767506124067e+01 
       4.447570839598e-05      -1.420921189992e-02      -1.071248497366e-02      -1.071249258960e-02      -1.420639551978e-02      -1.071454402728e-02       5.699462583422e-01       5.696033897842e-01      -2.046611165075e-08      -1.083551272004e-12      -2.111594627991e-08      -1.639610828737e-11       1.367325986073e+04       1.241261441975e-01 
       4.711105979834e-05      -1.593283686967e-02      -1.201957251101e-02      -1.201958209755e-02      -1.592929302101e-02      -1.202187764763e-02       5.699441634622e-01       5.696016150076e-01      -2.575355522834e-08      -1.363816596787e-12      -2.657096122471e-08      -2.063201203223e-11       6.650985454147e+01      -1.385588903593e+04 
       4.990256558844e-05      -1.786415328642e-02      -1.348614033442e-02      -1.348615240120e-02      -1.785969433838e-02      -1.348872024937e-02       5.699418193929e-01       5.695996297970e-01      -3.240521698934e-08      -1.716514587368e-12      -3.343329512555e-08      -2.596080088559e-11       1.668942100220e-01       5.259746356886e+01 
       5.285947849546e-05      -2.002782740839e-02      -1.513164559715e-02      -1.513166078557e-02      -2.002221745988e-02      -1.513453214429e-02       5.699391887296e-01       5.695974014559e-01      -4.077233004408e-08      -2.160379654468e-12      -4.206523050305e-08      -3.266384835218e-11       8.166275341210e+03       1.967708993324e-01 
       5.599159950724e-05      -2.245136205466e-02      -1.697791926095e-02      -1.697793837817e-02      -2.244430450455e-02      -1.698114775014e-02       5.699362366757e-01       5.695949004015e-01      -5.129625336263e-08      -2.718927043404e-12      -5.292198727817e-08      -4.109471626071e-11       2.517085498683e+01       1.665456973935e+02 
       5.930931035668e-05      -2.516539772622e-02      -1.904945518689e-02      -1.904947924877e-02      -2.515651976418e-02      -1.905306469535e-02       5.699329258677e-01       5.695920950928e-01      -6.453147447475e-08      -3.421775455664e-12      -6.657543063240e-08      -5.169759114590e-11       2.655031697220e-01       1.136710654809e+01 
