# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1315       9.146720995558e-11       4.203820091346e-12      -5.985422294019e-12       0.000000000000e+00       2.037922659979e-15       4.659685072127e-16      -9.660287592485e-17 
 1316       9.150770633694e-11       4.195010509356e-12      -6.084342572408e-12       0.000000000000e+00       2.031706937588e-15       4.683361499545e-16      -9.633284976069e-17 
 1317       9.155583672758e-11       4.185652718413e-12      -6.182145848995e-12       0.000000000000e+00       2.025514162196e-15       4.706880817029e-16      -9.605573255431e-17 
 1318       9.161152844983e-11       4.175747806752e-12      -6.278779436963e-12       0.000000000000e+00       2.019344196854e-15       4.730247071591e-16      -9.577176390845e-17 
 1319       9.167470822459e-11       4.165296880049e-12      -6.374190356779e-12       0.000000000000e+00       2.013196902962e-15       4.753464338875e-16      -9.548118501202e-17 
 1320       9.174530217010e-11       4.154301061452e-12      -6.468325335660e-12       0.000000000000e+00       2.007072140267e-15       4.776536723215e-16      -9.518423864322e-17 
 1321       9.182323580069e-11       4.142761491627e-12      -6.561130807036e-12       0.000000000000e+00       2.000969766861e-15       4.799468357690e-16      -9.488116917263e-17 
 1322       9.190843402556e-11       4.130679328797e-12      -6.652552910013e-12       0.000000000000e+00       1.994889639170e-15       4.822263404182e-16      -9.457222256628e-17 
 1323       9.200082114752e-11       4.118055748778e-12      -6.742537488837e-12       0.000000000000e+00       1.988831611960e-15       4.844926053434e-16      -9.425764638872e-17 
 1324       9.210032086173e-11       4.104891945025e-12      -6.831030092355e-12       0.000000000000e+00       1.982795538325e-15       4.867460525105e-16      -9.393768980615e-17 
 1325       9.220684423380e-11       4.091190351250e-12      -6.917982850847e-12       0.000000000000e+00       1.976781285158e-15       4.889868985799e-16      -9.361256135005e-17 
 1326       9.232025349122e-11       4.076958323983e-12      -7.003375190620e-12       0.000000000000e+00       1.970788779740e-15       4.912145277888e-16      -9.328230169215e-17 
 1327       9.244039782990e-11       4.062204500729e-12      -7.087193346930e-12       0.000000000000e+00       1.964817963657e-15       4.934281121598e-16      -9.294690947166e-17 
 1328       9.256712539649e-11       4.046937581195e-12      -7.169423507288e-12       0.000000000000e+00       1.958868777371e-15       4.956268190677e-16      -9.260638340757e-17 
 1329       9.270028328640e-11       4.031166327411e-12      -7.250051811400e-12       0.000000000000e+00       1.952941160220e-15       4.978098112311e-16      -9.226072229877e-17 
 1330       9.283971754167e-11       4.014899563856e-12      -7.329064351090e-12       0.000000000000e+00       1.947035050417e-15       4.999762467036e-16      -9.190992502430e-17 
 1331       9.298527314895e-11       3.998146177577e-12      -7.406447170243e-12       0.000000000000e+00       1.941150385043e-15       5.021252788655e-16      -9.155399054354e-17 
 1332       9.313679403742e-11       3.980915118317e-12      -7.482186264730e-12       0.000000000000e+00       1.935287100046e-15       5.042560564151e-16      -9.119291789640e-17 
 1333       9.329412307670e-11       3.963215398633e-12      -7.556267582350e-12       0.000000000000e+00       1.929445130240e-15       5.063677233606e-16      -9.082670620353e-17 
 1334       9.345710207484e-11       3.945056094026e-12      -7.628677022754e-12       0.000000000000e+00       1.923624409300e-15       5.084594190110e-16      -9.045535466650e-17 
 1335       9.362557177621e-11       3.926446343056e-12      -7.699400437384e-12       0.000000000000e+00       1.917824869761e-15       5.105302779680e-16      -9.007886256802e-17 
 1336       9.379937185948e-11       3.907395347472e-12      -7.768423629406e-12       0.000000000000e+00       1.912046443013e-15       5.125794301174e-16      -8.969722927214e-17 
 1337       9.397834093550e-11       3.887912372333e-12      -7.835732353641e-12       0.000000000000e+00       1.906289059301e-15       5.146060006203e-16      -8.931045422441e-17 
 1338       9.416231654530e-11       3.868006746128e-12      -7.901312316499e-12       0.000000000000e+00       1.900552647721e-15       5.166091099053e-16      -8.891853695216e-17 
 1339       9.435113515796e-11       3.847687860905e-12      -7.965149175914e-12       0.000000000000e+00       1.894837136218e-15       5.185878736590e-16      -8.852147706460e-17 
 1340       9.454463216862e-11       3.826965172389e-12      -8.027228541274e-12       0.000000000000e+00       1.889142451580e-15       5.205414028184e-16      -8.811927425309e-17 
 1341       9.474264189634e-11       3.805848200109e-12      -8.087535973357e-12       0.000000000000e+00       1.883468519441e-15       5.224688035618e-16      -8.771192829133e-17 
 1342       9.494499758210e-11       3.784346527519e-12      -8.146056984263e-12       0.000000000000e+00       1.877815264274e-15       5.243691773004e-16      -8.729943903553e-17 
 1343       9.515153138670e-11       3.762469802121e-12      -8.202777037347e-12       0.000000000000e+00       1.872182609388e-15       5.262416206702e-16      -8.688180642462e-17 
 1344       9.536207438871e-11       3.740227735590e-12      -8.257681547152e-12       0.000000000000e+00       1.866570476930e-15       5.280852255227e-16      -8.645903048048e-17 
 1345       9.557645658241e-11       3.717630103896e-12      -8.310755879346e-12       0.000000000000e+00       1.860978787876e-15       5.298990789172e-16      -8.603111130809e-17 
 1346       9.579450687571e-11       3.694686747426e-12      -8.361985350648e-12       0.000000000000e+00       1.855407462034e-15       5.316822631117e-16      -8.559804909576e-17 
 1347       9.601605308809e-11       3.671407571111e-12      -8.411355228768e-12       0.000000000000e+00       1.849856418036e-15       5.334338555547e-16      -8.515984411535e-17 
 1348       9.624092194857e-11       3.647802544544e-12      -8.458850732337e-12       0.000000000000e+00       1.844325573340e-15       5.351529288766e-16      -8.471649672240e-17 
 1349       9.646893909359e-11       3.623881702109e-12      -8.504457030840e-12       0.000000000000e+00       1.838814844225e-15       5.368385508811e-16      -8.426800735641e-17 
 1350       9.669992906500e-11       3.599655143098e-12      -8.548159244551e-12       0.000000000000e+00       1.833324145787e-15       5.384897845367e-16      -8.381437654096e-17 
 1351       9.693371530796e-11       3.575133031839e-12      -8.589942444465e-12       0.000000000000e+00       1.827853391939e-15       5.401056879685e-16      -8.335560488400e-17 
 1352       9.717012016889e-11       3.550325597817e-12      -8.629791652230e-12       0.000000000000e+00       1.822402495408e-15       5.416853144491e-16      -8.289169307795e-17 
 1353       9.740896489341e-11       3.525243135799e-12      -8.667691840084e-12       0.000000000000e+00       1.816971367730e-15       5.432277123908e-16      -8.242264189999e-17 
 1354       9.765006962426e-11       3.499896005954e-12      -8.703627930785e-12       0.000000000000e+00       1.811559919248e-15       5.447319253363e-16      -8.194845221220e-17 
 1355       9.789325339927e-11       3.474294633978e-12      -8.737584797543e-12       0.000000000000e+00       1.806168059113e-15       5.461969919508e-16      -8.146912496176e-17 
 1356       9.813833414925e-11       3.448449511220e-12      -8.769547263960e-12       0.000000000000e+00       1.800795695274e-15       5.476219460133e-16      -8.098466118120e-17 
 1357       9.838512869598e-11       3.422371194800e-12      -8.799500103953e-12       0.000000000000e+00       1.795442734484e-15       5.490058164081e-16      -8.049506198855e-17 
 1358       9.863345275010e-11       3.396070307736e-12      -8.827428041698e-12       0.000000000000e+00       1.790109082289e-15       5.503476271159e-16      -8.000032858755e-17 
 1359       9.888312090906e-11       3.369557539063e-12      -8.853315751554e-12       0.000000000000e+00       1.784794643032e-15       5.516463972061e-16      -7.950046226786e-17 
 1360       9.913394665507e-11       3.342843643963e-12      -8.877147858003e-12       0.000000000000e+00       1.779499319845e-15       5.529011408275e-16      -7.899546440526e-17 
 1361       9.938574235304e-11       3.315939443883e-12      -8.898908935579e-12       0.000000000000e+00       1.774223014651e-15       5.541108672002e-16      -7.848533646184e-17 
 1362       9.963831924847e-11       3.288855826657e-12      -8.918583508803e-12       0.000000000000e+00       1.768965628158e-15       5.552745806069e-16      -7.797007998618e-17 
 1363       9.989148746547e-11       3.261603746635e-12      -8.936156052117e-12       0.000000000000e+00       1.763727059857e-15       5.563912803847e-16      -7.744969661361e-17 
 1364       1.001450560046e-10       3.234194224801e-12      -8.951610989813e-12       0.000000000000e+00       1.758507208019e-15       5.574599609161e-16      -7.692418806633e-17 
 1365       1.003988327409e-10       3.206638348899e-12      -8.964932695973e-12       0.000000000000e+00       1.753305969695e-15       5.584796116208e-16      -7.639355615370e-17 
 1366       1.006526244217e-10       3.178947273553e-12      -8.976105494397e-12       0.000000000000e+00       1.748123240709e-15       5.594492169473e-16      -7.585780277233e-17 
 1367       1.009062366647e-10       3.151132220396e-12      -8.985113658538e-12       0.000000000000e+00       1.742958915658e-15       5.603677563640e-16      -7.531692990639e-17 
 1368       1.011594739558e-10       3.123204478187e-12      -8.991941411436e-12       0.000000000000e+00       1.737812887909e-15       5.612342043510e-16      -7.477093962773e-17 
 1369       1.014121396473e-10       3.095175402937e-12      -8.996572925647e-12       0.000000000000e+00       1.732685049596e-15       5.620475303915e-16      -7.421983409611e-17 
 1370       1.016640359552e-10       3.067056418033e-12      -8.998992323184e-12       0.000000000000e+00       1.727575291618e-15       5.628066989632e-16      -7.366361555940e-17 
 1371       1.019149639579e-10       3.038859014359e-12      -8.999183675442e-12       0.000000000000e+00       1.722483503634e-15       5.635106695298e-16      -7.310228635378e-17 
 1372       1.021647235936e-10       3.010594750422e-12      -8.997131003138e-12       0.000000000000e+00       1.717409574064e-15       5.641583965328e-16      -7.253584890392e-17 
 1373       1.024131136586e-10       2.982275252471e-12      -8.992818276239e-12       0.000000000000e+00       1.712353390081e-15       5.647488293825e-16      -7.196430572322e-17 
 1374       1.026599478764e-10       2.953911645523e-12      -8.986235707751e-12       0.000000000000e+00       1.707314849260e-15       5.652811784314e-16      -7.138766275309e-17 
 1375       1.029051032971e-10       2.925512839546e-12      -8.977398708496e-12       0.000000000000e+00       1.702293894639e-15       5.657557160078e-16      -7.080593941947e-17 
 1376       1.031484724094e-10       2.897087225279e-12      -8.966329133934e-12       0.000000000000e+00       1.697290480024e-15       5.661729838904e-16      -7.021915868377e-17 
 1377       1.033899471143e-10       2.868643241765e-12      -8.953049008938e-12       0.000000000000e+00       1.692304558374e-15       5.665335281084e-16      -6.962734371383e-17 
 1378       1.036294187244e-10       2.840189376442e-12      -8.937580528134e-12       0.000000000000e+00       1.687336081798e-15       5.668378989501e-16      -6.903051788437e-17 
 1379       1.038667779628e-10       2.811734165226e-12      -8.919946056230e-12       0.000000000000e+00       1.682385001555e-15       5.670866509709e-16      -6.842870477737e-17 
 1380       1.041019149621e-10       2.783286192599e-12      -8.900168128352e-12       0.000000000000e+00       1.677451268051e-15       5.672803430019e-16      -6.782192818250e-17 
 1381       1.043347192629e-10       2.754854091698e-12      -8.878269450373e-12       0.000000000000e+00       1.672534830839e-15       5.674195381585e-16      -6.721021209752e-17 
 1382       1.045650798137e-10       2.726446544400e-12      -8.854272899250e-12       0.000000000000e+00       1.667635638612e-15       5.675048038483e-16      -6.659358072870e-17 
 1383       1.047928849688e-10       2.698072281410e-12      -8.828201523354e-12       0.000000000000e+00       1.662753639208e-15       5.675367117799e-16      -6.597205849121e-17 
 1384       1.050180224880e-10       2.669740082347e-12      -8.800078542807e-12       0.000000000000e+00       1.657888779601e-15       5.675158379710e-16      -6.534567000957e-17 
 1385       1.052403795352e-10       2.641458775832e-12      -8.769927349808e-12       0.000000000000e+00       1.653041005905e-15       5.674427627569e-16      -6.471444011803e-17 
 1386       1.054598426775e-10       2.613237239575e-12      -8.737771508974e-12       0.000000000000e+00       1.648210263367e-15       5.673180707991e-16      -6.407839386100e-17 
 1387       1.056762978843e-10       2.585084400463e-12      -8.703634757668e-12       0.000000000000e+00       1.643396496371e-15       5.671423510931e-16      -6.343755649344e-17 
 1388       1.058896305258e-10       2.557009234644e-12      -8.667541006333e-12       0.000000000000e+00       1.638599648428e-15       5.669161969774e-16      -6.279195348129e-17 
 1389       1.060997253723e-10       2.529020767617e-12      -8.629514338824e-12       0.000000000000e+00       1.633819662182e-15       5.666402061415e-16      -6.214161050186e-17 
 1390       1.063064665932e-10       2.501128074318e-12      -8.589579012746e-12       0.000000000000e+00       1.629056479404e-15       5.663149806344e-16      -6.148655344430e-17 
 1391       1.065097377558e-10       2.473340279207e-12      -8.547759459779e-12       0.000000000000e+00       1.624310040989e-15       5.659411268731e-16      -6.082680840991e-17 
 1392       1.067094218243e-10       2.445666556355e-12      -8.504080286018e-12       0.000000000000e+00       1.619580286956e-15       5.655192556506e-16      -6.016240171265e-17 
 1393       1.069054011588e-10       2.418116129531e-12      -8.458566272303e-12       0.000000000000e+00       1.614867156447e-15       5.650499821447e-16      -5.949335987950e-17 
 1394       1.070975575142e-10       2.390698272289e-12      -8.411242374550e-12       0.000000000000e+00       1.610170587723e-15       5.645339259263e-16      -5.881970965088e-17 
 1395       1.072857720391e-10       2.363422308056e-12      -8.362133724090e-12       0.000000000000e+00       1.605490518162e-15       5.639717109674e-16      -5.814147798105e-17 
 1396       1.074699252750e-10       2.336297610218e-12      -8.311265627994e-12       0.000000000000e+00       1.600826884258e-15       5.633639656502e-16      -5.745869203857e-17 
 1397       1.076498971550e-10       2.309333602207e-12      -8.258663569413e-12       0.000000000000e+00       1.596179621620e-15       5.627113227746e-16      -5.677137920664e-17 
 1398       1.078255670027e-10       2.282539757589e-12      -8.204353207908e-12       0.000000000000e+00       1.591548664966e-15       5.620144195673e-16      -5.607956708356e-17 
 1399       1.079968135317e-10       2.255925600149e-12      -8.148360379782e-12       0.000000000000e+00       1.586933948127e-15       5.612738976900e-16      -5.538328348314e-17 
 1400       1.081635148438e-10       2.229500703982e-12      -8.090711098415e-12       0.000000000000e+00       1.582335404039e-15       5.604904032474e-16      -5.468255643509e-17 
 1401       1.083255484285e-10       2.203274693575e-12      -8.031431554597e-12       0.000000000000e+00       1.577752964746e-15       5.596645867960e-16      -5.397741418543e-17 
 1402       1.084827911617e-10       2.177257243898e-12      -7.970548116858e-12       0.000000000000e+00       1.573186561395e-15       5.587971033525e-16      -5.326788519692e-17 
 1403       1.086351193049e-10       2.151458080489e-12      -7.908087331805e-12       0.000000000000e+00       1.568636124235e-15       5.578886124018e-16      -5.255399814949e-17 
 1404       1.087824085037e-10       2.125886979542e-12      -7.844075924453e-12       0.000000000000e+00       1.564101582614e-15       5.569397779057e-16      -5.183578194059e-17 
 1405       1.089245337874e-10       2.100553767993e-12      -7.778540798557e-12       0.000000000000e+00       1.559582864980e-15       5.559512683114e-16      -5.111326568565e-17 
 1406       1.090613695674e-10       2.075468323609e-12      -7.711509036947e-12       0.000000000000e+00       1.555079898876e-15       5.549237565593e-16      -5.038647871848e-17 
 1407       1.091927896363e-10       2.050640575073e-12      -7.643007901861e-12       0.000000000000e+00       1.550592610938e-15       5.538579200921e-16      -4.965545059168e-17 
 1408       1.093186671671e-10       2.026080502072e-12      -7.573064835275e-12       0.000000000000e+00       1.546120926894e-15       5.527544408625e-16      -4.892021107705e-17 
 1409       1.094388747120e-10       2.001798135383e-12      -7.501707459240e-12       0.000000000000e+00       1.541664771565e-15       5.516140053422e-16      -4.818079016600e-17 
 1410       1.095532842012e-10       1.977803556962e-12      -7.428963576212e-12       0.000000000000e+00       1.537224068857e-15       5.504373045298e-16      -4.743721806996e-17 
 1411       1.096617669420e-10       1.954106900031e-12      -7.354861169387e-12       0.000000000000e+00       1.532798741764e-15       5.492250339595e-16      -4.668952522080e-17 
 1412       1.097641936179e-10       1.930718349161e-12      -7.279428403034e-12       0.000000000000e+00       1.528388712362e-15       5.479778937093e-16      -4.593774227124e-17 
 1413       1.098604342872e-10       1.907648140365e-12      -7.202693622823e-12       0.000000000000e+00       1.523993901812e-15       5.466965884094e-16      -4.518190009525e-17 
 1414       1.099503583825e-10       1.884906561180e-12      -7.124685356167e-12       0.000000000000e+00       1.519614230353e-15       5.453818272507e-16      -4.442202978847e-17 
 1415       1.100338347089e-10       1.862503950758e-12      -7.045432312548e-12       0.000000000000e+00       1.515249617304e-15       5.440343239929e-16      -4.365816266864e-17 
 1416       1.101107314437e-10       1.840450699950e-12      -6.964963383852e-12       0.000000000000e+00       1.510899981058e-15       5.426547969734e-16      -4.289033027595e-17 
 1417       1.101809161350e-10       1.818757251394e-12      -6.883307644702e-12       0.000000000000e+00       1.506565239084e-15       5.412439691151e-16      -4.211856437353e-17 
 1418       1.102442557006e-10       1.797434099603e-12      -6.800494352791e-12       0.000000000000e+00       1.502245307924e-15       5.398025679350e-16      -4.134289694781e-17 
 1419       1.103006164270e-10       1.776491791051e-12      -6.716552949216e-12       0.000000000000e+00       1.497940103188e-15       5.383313255527e-16      -4.056336020894e-17 
 1420       1.103498639687e-10       1.755940924262e-12      -6.631513058810e-12       0.000000000000e+00       1.493649539557e-15       5.368309786988e-16      -3.977998659122e-17 
 1421       1.103918633465e-10       1.735792149892e-12      -6.545404490473e-12       0.000000000000e+00       1.489373530776e-15       5.353022687231e-16      -3.899280875350e-17 
 1422       1.104264789471e-10       1.716056170822e-12      -6.458257237510e-12       0.000000000000e+00       1.485111989656e-15       5.337459416028e-16      -3.820185957957e-17 
 1423       1.104536003737e-10       1.696742111163e-12      -6.370102053189e-12       0.000000000000e+00       1.480864836884e-15       5.321626620529e-16      -3.740720333691e-17 
 1424       1.104732202914e-10       1.677852604766e-12      -6.280972183236e-12       0.000000000000e+00       1.476632027568e-15       5.305527548724e-16      -3.660902950229e-17 
 1425       1.104853573799e-10       1.659388656409e-12      -6.190901651809e-12       0.000000000000e+00       1.472413524958e-15       5.289164609561e-16      -3.580755990124e-17 
 1426       1.104900305545e-10       1.641351268286e-12      -6.099924688251e-12       0.000000000000e+00       1.468209291662e-15       5.272540229554e-16      -3.500301763951e-17 
 1427       1.104872589667e-10       1.623741439998e-12      -6.008075727457e-12       0.000000000000e+00       1.464019289638e-15       5.255656852815e-16      -3.419562710529e-17 
 1428       1.104770620044e-10       1.606560168545e-12      -5.915389410243e-12       0.000000000000e+00       1.459843480199e-15       5.238516941088e-16      -3.338561397150e-17 
 1429       1.104594592929e-10       1.589808448314e-12      -5.821900583708e-12       0.000000000000e+00       1.455681824005e-15       5.221122973781e-16      -3.257320519805e-17 
 1430       1.104344706948e-10       1.573487271069e-12      -5.727644301609e-12       0.000000000000e+00       1.451534281069e-15       5.203477448000e-16      -3.175862903405e-17 
 1431       1.104021163109e-10       1.557597625945e-12      -5.632655824719e-12       0.000000000000e+00       1.447400810747e-15       5.185582878581e-16      -3.094211502012e-17 
 1432       1.103624164804e-10       1.542140499436e-12      -5.536970621201e-12       0.000000000000e+00       1.443281371743e-15       5.167441798121e-16      -3.012389399063e-17 
 1433       1.103153917819e-10       1.527116875384e-12      -5.440624366971e-12       0.000000000000e+00       1.439175922106e-15       5.149056757017e-16      -2.930419807594e-17 
 1434       1.102610630331e-10       1.512527734974e-12      -5.343652946069e-12       0.000000000000e+00       1.435084419227e-15       5.130430323493e-16      -2.848326070466e-17 
 1435       1.101994512921e-10       1.498374056720e-12      -5.246092451021e-12       0.000000000000e+00       1.431006819839e-15       5.111565083633e-16      -2.766131660595e-17 
 1436       1.101305778572e-10       1.484656816456e-12      -5.147979183211e-12       0.000000000000e+00       1.426943080015e-15       5.092463641418e-16      -2.683860181171e-17 
 1437       1.100544642679e-10       1.471376987331e-12      -5.049349653243e-12       0.000000000000e+00       1.422893155167e-15       5.073128618758e-16      -2.601535365887e-17 
 1438       1.099711323051e-10       1.458535539792e-12      -4.950240581314e-12       0.000000000000e+00       1.418857000043e-15       5.053562655521e-16      -2.519181079166e-17 
 1439       1.098806039918e-10       1.446133441581e-12      -4.850688897575e-12       0.000000000000e+00       1.414834568729e-15       5.033768409570e-16      -2.436821316383e-17 
 1440       1.097829015931e-10       1.434171657724e-12      -4.750731742504e-12       0.000000000000e+00       1.410825814644e-15       5.013748556795e-16      -2.354480204096e-17 
 1441       1.096780476176e-10       1.422651150516e-12      -4.650406467268e-12       0.000000000000e+00       1.406830690539e-15       4.993505791144e-16      -2.272182000265e-17 
 1442       1.095660648169e-10       1.411572879521e-12      -4.549750634091e-12       0.000000000000e+00       1.402849148498e-15       4.973042824660e-16      -2.189951094482e-17 
 1443       1.094469761867e-10       1.400937801554e-12      -4.448802016625e-12       0.000000000000e+00       1.398881139935e-15       4.952362387507e-16      -2.107812008198e-17 
 1444       1.093208049670e-10       1.390746870676e-12      -4.347598600312e-12       0.000000000000e+00       1.394926615590e-15       4.931467228013e-16      -2.025789394944e-17 
 1445       1.091875746430e-10       1.381001038183e-12      -4.246178582755e-12       0.000000000000e+00       1.390985525534e-15       4.910360112692e-16      -1.943908040559e-17 
 1446       1.090473089449e-10       1.371701252596e-12      -4.144580374082e-12       0.000000000000e+00       1.387057819161e-15       4.889043826286e-16      -1.862192863416e-17 
 1447       1.089000318490e-10       1.362848459653e-12      -4.042842597314e-12       0.000000000000e+00       1.383143445189e-15       4.867521171793e-16      -1.780668914650e-17 
 1448       1.087457675781e-10       1.354443602299e-12      -3.941004088734e-12       0.000000000000e+00       1.379242351660e-15       4.845794970498e-16      -1.699361378376e-17 
 1449       1.085845406015e-10       1.346487620675e-12      -3.839103898252e-12       0.000000000000e+00       1.375354485938e-15       4.823868062014e-16      -1.618295571924e-17 
 1450       1.084163756361e-10       1.338981452110e-12      -3.737181289771e-12       0.000000000000e+00       1.371479794703e-15       4.801743304306e-16      -1.537496946057e-17 
 1451       1.082412976466e-10       1.331926031110e-12      -3.635275741558e-12       0.000000000000e+00       1.367618223959e-15       4.779423573731e-16      -1.456991085204e-17 
 1452       1.080593318459e-10       1.325322289351e-12      -3.533426946606e-12       0.000000000000e+00       1.363769719022e-15       4.756911765064e-16      -1.376803707677e-17 
 1453       1.078705036959e-10       1.319171155667e-12      -3.431674813007e-12       0.000000000000e+00       1.359934224526e-15       4.734210791537e-16      -1.296960665905e-17 
 1454       1.076748389078e-10       1.313473556040e-12      -3.330059464313e-12       0.000000000000e+00       1.356111684419e-15       4.711323584870e-16      -1.217487946653e-17 
 1455       1.074723634423e-10       1.308230413595e-12      -3.228621239907e-12       0.000000000000e+00       1.352302041960e-15       4.688253095303e-16      -1.138411671253e-17 
 1456       1.072631035106e-10       1.303442648585e-12      -3.127400695368e-12       0.000000000000e+00       1.348505239722e-15       4.665002291628e-16      -1.059758095826e-17 
 1457       1.070470855747e-10       1.299111178382e-12      -3.026438602841e-12       0.000000000000e+00       1.344721219584e-15       4.641574161226e-16      -9.815536115090e-18 
 1458       1.068243363477e-10       1.295236917473e-12      -2.925775951401e-12       0.000000000000e+00       1.340949922736e-15       4.617971710095e-16      -9.038247446802e-18 
 1459       1.065948827946e-10       1.291820777445e-12      -2.825453947419e-12       0.000000000000e+00       1.337191289673e-15       4.594197962887e-16      -8.265981571857e-18 
 1460       1.063587521324e-10       1.288863666974e-12      -2.725514014935e-12       0.000000000000e+00       1.333445260198e-15       4.570255962938e-16      -7.499006465639e-18 
 1461       1.061159718312e-10       1.286366491824e-12      -2.625997796017e-12       0.000000000000e+00       1.329711773416e-15       4.546148772303e-16      -6.737591462721e-18 
 1462       1.058665696139e-10       1.284330154828e-12      -2.526947151136e-12       0.000000000000e+00       1.325990767733e-15       4.521879471787e-16      -5.982007259115e-18 
 1463       1.056105734572e-10       1.282755555883e-12      -2.428404159528e-12       0.000000000000e+00       1.322282180858e-15       4.497451160980e-16      -5.232525914530e-18 
 1464       1.053480115922e-10       1.281643591940e-12      -2.330411119561e-12       0.000000000000e+00       1.318585949800e-15       4.472866958288e-16      -4.489420854633e-18 
 1465       1.050789125045e-10       1.280995156996e-12      -2.233010549104e-12       0.000000000000e+00       1.314902010865e-15       4.448130000968e-16      -3.752966873299e-18 
 1466       1.048033049347e-10       1.280811142080e-12      -2.136245185896e-12       0.000000000000e+00       1.311230299656e-15       4.423243445159e-16      -3.023440134872e-18 
 1467       1.045212178793e-10       1.281092435248e-12      -2.040157987908e-12       0.000000000000e+00       1.307570751070e-15       4.398210465915e-16      -2.301118176419e-18 
 1468       1.042326805910e-10       1.281839921572e-12      -1.944792133712e-12       0.000000000000e+00       1.303923299300e-15       4.373034257240e-16      -1.586279909990e-18 
 1469       1.039377225787e-10       1.283054483127e-12      -1.850191022851e-12       0.000000000000e+00       1.300287877830e-15       4.347718032120e-16      -8.792056248690e-19 
 1470       1.036363736088e-10       1.284736998989e-12      -1.756398276202e-12       0.000000000000e+00       1.296664419434e-15       4.322265022553e-16      -1.801769898365e-19 
 1471       1.033286637053e-10       1.286888345218e-12      -1.663457736346e-12       0.000000000000e+00       1.293052856177e-15       4.296678479586e-16       5.105229445780e-19 
 1472       1.030146360147e-10       1.289508218114e-12      -1.571408777601e-12       0.000000000000e+00       1.289453126126e-15       4.270962027399e-16       1.192674757360e-18 
 1473       1.026943855412e-10       1.292591591202e-12      -1.480272184416e-12       0.000000000000e+00       1.285865193566e-15       4.245120729339e-16       1.866318401990e-18 
 1474       1.023680207974e-10       1.296132223022e-12      -1.390064133392e-12       0.000000000000e+00       1.282289028986e-15       4.219160032545e-16       2.531559401907e-18 
 1475       1.020356509762e-10       1.300123830602e-12      -1.300800870997e-12       0.000000000000e+00       1.278724602373e-15       4.193085414906e-16       3.188504014819e-18 
 1476       1.016973859515e-10       1.304560089379e-12      -1.212498713663e-12       0.000000000000e+00       1.275171883220e-15       4.166902385117e-16       3.837259234041e-18 
 1477       1.013533362799e-10       1.309434633127e-12      -1.125174047904e-12       0.000000000000e+00       1.271630840520e-15       4.140616482727e-16       4.477932789841e-18 
 1478       1.010036132015e-10       1.314741053882e-12      -1.038843330415e-12       0.000000000000e+00       1.268101442764e-15       4.114233278199e-16       5.110633150775e-18 
 1479       1.006483286413e-10       1.320472901869e-12      -9.535230881847e-13       0.000000000000e+00       1.264583657945e-15       4.087758372952e-16       5.735469525034e-18 
 1480       1.002875952103e-10       1.326623685421e-12      -8.692299186000e-13       0.000000000000e+00       1.261077453551e-15       4.061197399424e-16       6.352551861786e-18 
 1481       9.992152620677e-11       1.333186870913e-12      -7.859804895555e-13       0.000000000000e+00       1.257582796568e-15       4.034556021117e-16       6.961990852513e-18 
 1482       9.955023561747e-11       1.340155882680e-12      -7.037915395599e-13       0.000000000000e+00       1.254099653476e-15       4.007839932655e-16       7.563897932355e-18 
 1483       9.917383811880e-11       1.347524102947e-12      -6.226798778440e-13       0.000000000000e+00       1.250627990251e-15       3.981054859833e-16       8.158385281453e-18 
 1484       9.879244907799e-11       1.355284871752e-12      -5.426623844674e-13       0.000000000000e+00       1.247167772363e-15       3.954206559668e-16       8.745565826289e-18 
 1485       9.840618455436e-11       1.363431486873e-12      -4.637560104269e-13       0.000000000000e+00       1.243718964772e-15       3.927300820457e-16       9.325553241027e-18 
 1486       9.801516130044e-11       1.371957203752e-12      -3.859777777635e-13       0.000000000000e+00       1.240281531930e-15       3.900343461827e-16       9.898461948856e-18 
 1487       9.761949676325e-11       1.380855235419e-12      -3.093447796698e-13       0.000000000000e+00       1.236855437781e-15       3.873340334783e-16       1.046440712333e-17 
 1488       9.721930908544e-11       1.390118752422e-12      -2.338741805977e-13       0.000000000000e+00       1.233440645755e-15       3.846297321769e-16       1.102350468971e-17 
 1489       9.681471710654e-11       1.399740882747e-12      -1.595832163658e-13       0.000000000000e+00       1.230037118773e-15       3.819220336714e-16       1.157587132632e-17 
 1490       9.640584036410e-11       1.409714711747e-12      -8.648919426697e-14       0.000000000000e+00       1.226644819241e-15       3.792115325087e-16       1.212162446584e-17 
 1491       9.599279909495e-11       1.420033282064e-12      -1.460949317555e-14       0.000000000000e+00       1.223263709051e-15       3.764988263949e-16       1.266088229672e-17 
 1492       9.557571423637e-11       1.430689593559e-12       5.603843634489e-14       0.000000000000e+00       1.219893749581e-15       3.737845162004e-16       1.319376376447e-17 
