# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:D_M*^2_smg            20:kineticity_smg        21:braiding_smg          22:tensor_excess_smg     23:Mpl_running_smg       24:c_s^2                 25:kin (D)            
       6.947390649611e+03       1.363324580375e-05       6.007767545233e+01       1.271469607886e+02       1.397494759240e+04       2.011249553618e+00       9.710339517982e+07       3.391561098763e+01       6.413808379105e+03       8.223660987108e+02       4.493302058951e+03       4.436873100476e+03       1.616634963774e+04       4.403688952889e-04       4.357890132380e-01       4.963101542491e-07      -4.466791388242e-07       1.000000000000e+00       0.000000000000e+00       9.210059760625e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999975e-08       9.210059760625e-05 
       6.899062419701e+03       1.381343796288e-05       6.046021495029e+01       1.255287150168e+02       1.397456505290e+04       2.025280961662e+00       9.642537115317e+07       3.412652784597e+01       6.237221250460e+03       8.053257311041e+02       4.400195693097e+03       4.314715618577e+03       1.575745829373e+04       4.417128710673e-04       4.374069362096e-01       4.952720255494e-07      -4.457448229945e-07       1.000000000000e+00       0.000000000000e+00       9.429287699522e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       9.429287699522e-05 
       6.851070199194e+03       1.399595305937e-05       6.084499095099e+01       1.239317287718e+02       1.397418027690e+04       2.039409969638e+00       9.575206423350e+07       3.433861246659e+01       6.065495522843e+03       7.886384150486e+02       4.309018355281e+03       4.195921102669e+03       1.535907339634e+04       4.430659586905e-04       4.390269201295e-01       4.942360655151e-07      -4.448124589636e-07       1.000000000000e+00       0.000000000000e+00       9.653630517183e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       9.653630517183e-05 
       6.803411652526e+03       1.418082004949e-05       6.123201445070e+01       1.223557161480e+02       1.397379325340e+04       2.053637252857e+00       9.508344164342e+07       3.455186974964e+01       5.898497374540e+03       7.722968366480e+02       4.219730083319e+03       4.080396979053e+03       1.497092127405e+04       4.444282230910e-04       4.406489286663e-01       4.932022696150e-07      -4.438820426535e-07       1.000000000000e+00       0.000000000000e+00       9.883204792542e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       9.883204792542e-05 
       6.756084460366e+03       1.436806823490e-05       6.162129648073e+01       1.208003951414e+02       1.397340397137e+04       2.067963491256e+00       9.441947083336e+07       3.476630459995e+01       5.736096667319e+03       7.562938335083e+02       4.132291742816e+03       3.968053222150e+03       1.459273546629e+04       4.457997296584e-04       4.422729252990e-01       4.921706333275e-07      -4.429535699947e-07       1.000000000000e+00       0.000000000000e+00       1.011812969127e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.011812969127e-04 
       6.709086319505e+03       1.455772726657e-05       6.201284810742e+01       1.192654875962e+02       1.397301241974e+04       2.082389369437e+00       9.376011947998e+07       3.498192192689e+01       5.578166845050e+03       7.406223915996e+02       4.046665010020e+03       3.858802284365e+03       1.422425653153e+04       4.471805442417e-04       4.438988733207e-01       4.911411521405e-07      -4.420270369265e-07       1.000000000000e+00       0.000000000000e+00       1.035852702147e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.035852702147e-04 
       6.662414942741e+03       1.474982714872e-05       6.240668043212e+01       1.177507191517e+02       1.397261858742e+04       2.096915576695e+00       9.310535548462e+07       3.519872664413e+01       5.424584835110e+03       7.252756421832e+02       3.962812355030e+03       3.752559027888e+03       1.386523186070e+04       4.485707331535e-04       4.455267358416e-01       4.901138215514e-07      -4.411024393963e-07       1.000000000000e+00       0.000000000000e+00       1.060452129057e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.060452129057e-04 
       6.616068058774e+03       1.494439824284e-05       6.280280459115e+01       1.162558191901e+02       1.397222246326e+04       2.111542807049e+00       9.245514697171e+07       3.541672366957e+01       5.275230952509e+03       7.102468588023e+02       3.880697025355e+03       3.649240658364e+03       1.351541549552e+04       4.499703631722e-04       4.471564757921e-01       4.890886370672e-07      -4.401797733604e-07       1.000000000000e+00       0.000000000000e+00       1.085623976331e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.085623976331e-04 
       6.570043412088e+03       1.514147127164e-05       6.320123175578e+01       1.147805207851e+02       1.397182403609e+04       2.126271759275e+00       9.180946228722e+07       3.563591792513e+01       5.129988806643e+03       6.955294543346e+02       3.800283029811e+03       3.548766660396e+03       1.317456795167e+04       4.513795015460e-04       4.487880559260e-01       4.880655942039e-07      -4.392590347835e-07       1.000000000000e+00       0.000000000000e+00       1.111381252108e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.111381252108e-04 
       6.524338762846e+03       1.534107732321e-05       6.360197313219e+01       1.133245606514e+02       1.397142329472e+04       2.141103136939e+00       9.116826999715e+07       3.585631433657e+01       4.988745210627e+03       6.811169781067e+02       3.721535122752e+03       3.451058734818e+03       1.284245604679e+04       4.527982159960e-04       4.504214388235e-01       4.870446884875e-07      -4.383402196387e-07       1.000000000000e+00       0.000000000000e+00       1.137737252235e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.137737252235e-04 
       6.478951886781e+03       1.554324785504e-05       6.400503996146e+01       1.118876790939e+02       1.397102022789e+04       2.156037648426e+00       9.053153888595e+07       3.607791783337e+01       4.851390093115e+03       6.670031130673e+02       3.644418788628e+03       3.356040737697e+03       1.251885273299e+04       4.542265747192e-04       4.520565868950e-01       4.860259154530e-07      -4.374233239077e-07       1.000000000000e+00       0.000000000000e+00       1.164705566442e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.164705566442e-04 
       6.433880575084e+03       1.574801469826e-05       6.441044351952e+01       1.104696199593e+02       1.397061482433e+04       2.171076006977e+00       8.989923795507e+07       3.630073334851e+01       4.717816412545e+03       6.531816730202e+02       3.568900226859e+03       3.263638621010e+03       1.220353693392e+04       4.556646463921e-04       4.536934623839e-01       4.850092706450e-07      -4.365083435805e-07       1.000000000000e+00       0.000000000000e+00       1.192300084651e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.192300084651e-04 
       6.389122634302e+03       1.595541006179e-05       6.481819511713e+01       1.090701305866e+02       1.397020707273e+04       2.186218930720e+00       8.927133642136e+07       3.652476581834e+01       4.587920073752e+03       6.396465999132e+02       3.494946337035e+03       3.173780374961e+03       1.189629338615e+04       4.571125001738e-04       4.553320273702e-01       4.839947496173e-07      -4.355952746555e-07       1.000000000000e+00       0.000000000000e+00       1.220535003401e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.220535003401e-04 
       6.344675886226e+03       1.616546653660e-05       6.522830609985e+01       1.076889617595e+02       1.396979696175e+04       2.201467142700e+00       8.864780371565e+07       3.675002018239e+01       4.461599846871e+03       6.263919611845e+02       3.422524704402e+03       3.086395971879e+03       1.159691248482e+04       4.585702057097e-04       4.569722437737e-01       4.829823479332e-07      -4.346841131399e-07       1.000000000000e+00       0.000000000000e+00       1.249424832425e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.249424832425e-04 
       6.300538167789e+03       1.637821709999e-05       6.564078784800e+01       1.063258676592e+02       1.396938448000e+04       2.216821370917e+00       8.802860948125e+07       3.697650138323e+01       4.338757288472e+03       6.134119471628e+02       3.351603585669e+03       3.001417311660e+03       1.130519013345e+04       4.600378331346e-04       4.586140733575e-01       4.819720611653e-07      -4.337748550488e-07       1.000000000000e+00       0.000000000000e+00       1.278984401349e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.278984401349e-04 
       6.256707330957e+03       1.659369511995e-05       6.605565177665e+01       1.049806058170e+02       1.396896961607e+04       2.232282348356e+00       8.741372357242e+07       3.720421436623e+01       4.219296664866e+03       6.007008685223e+02       3.282151895094e+03       2.918778168718e+03       1.102092759768e+04       4.615154530762e-04       4.602574777314e-01       4.809638848955e-07      -4.328674964059e-07       1.000000000000e+00       0.000000000000e+00       1.309228866534e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.309228866534e-04 
       6.213181242629e+03       1.681193435950e-05       6.647290933557e+01       1.036529370692e+02       1.396855235851e+04       2.247850813023e+00       8.680311605296e+07       3.743316407945e+01       4.103124877523e+03       5.882531537899e+02       3.214139190869e+03       2.838414140386e+03       1.074393136305e+04       4.630031366585e-04       4.619024183555e-01       4.799578147149e-07      -4.319620332434e-07       1.000000000000e+00       0.000000000000e+00       1.340173718065e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.340173718065e-04 
       6.169957784529e+03       1.703296898118e-05       6.689257200918e+01       1.023426255109e+02       1.396813269584e+04       2.263527507976e+00       8.619675719473e+07       3.766335547344e+01       3.990151390541e+03       5.760633469039e+02       3.147535661778e+03       2.760262596743e+03       1.047401299645e+04       4.645009555052e-04       4.635488565432e-01       4.789538462240e-07      -4.310584616016e-07       1.000000000000e+00       0.000000000000e+00       1.371834786877e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.371834786877e-04 
       6.127034853105e+03       1.725683355144e-05       6.731465131657e+01       1.010494384517e+02       1.396771061653e+04       2.279313181363e+00       8.559461747620e+07       3.789479350106e+01       3.880288160114e+03       5.641261048237e+02       3.082312114137e+03       2.684262631823e+03       1.021098901138e+04       4.660089817433e-04       4.651967534654e-01       4.779519750326e-07      -4.301567775293e-07       1.000000000000e+00       0.000000000000e+00       1.404228252033e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.404228252033e-04 
       6.084410359427e+03       1.748356304524e-05       6.773915881141e+01       9.977314637112e+01       1.396728610904e+04       2.295208586452e+00       8.499666758102e+07       3.812748311732e+01       3.773449565936e+03       5.524361951886e+02       3.018439959005e+03       2.610355016163e+03       9.954680736770e+03       4.675272880066e-04       4.668460701535e-01       4.769521967595e-07      -4.292569770835e-07       1.000000000000e+00       0.000000000000e+00       1.437370648155e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.437370648155e-04 
       6.042082229084e+03       1.771319285057e-05       6.816610608194e+01       9.851352287547e+01       1.396685916177e+04       2.311214481668e+00       8.440287839659e+07       3.836142927917e+01       3.669552344498e+03       5.409884940256e+02       2.955891199655e+03       2.538482150657e+03       9.704914189313e+03       4.690559474391e-04       4.684967675032e-01       4.759545070328e-07      -4.283590563295e-07       1.000000000000e+00       0.000000000000e+00       1.471278872997e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.471278872997e-04 
       6.000048402083e+03       1.794575877308e-05       6.859550475097e+01       9.727034465456e+01       1.396642976310e+04       2.327331630628e+00       8.381322101265e+07       3.859663694533e+01       3.568515524222e+03       5.297779835038e+02       2.894638419308e+03       2.468588021687e+03       9.461519949195e+03       4.705950336987e-04       4.701488062782e-01       4.749589014900e-07      -4.274630113410e-07       1.000000000000e+00       0.000000000000e+00       1.505970195192e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.505970195192e-04 
       5.958306832752e+03       1.818129704078e-05       6.902736647577e+01       9.604339143949e+01       1.396599790137e+04       2.343560802175e+00       8.322766671986e+07       3.883311107614e+01       3.470260362370e+03       5.187997497364e+02       2.834654769121e+03       2.400618157476e+03       9.224333039177e+03       4.721446209606e-04       4.718021471137e-01       4.739653757776e-07      -4.265688381998e-07       1.000000000000e+00       0.000000000000e+00       1.541462262143e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.541462262143e-04 
       5.916855489636e+03       1.841984430869e-05       6.946170294811e+01       9.483244596079e+01       1.396556356490e+04       2.359902770414e+00       8.264618700841e+07       3.907085663334e+01       3.374710283704e+03       5.080489806273e+02       2.775913956423e+03       2.334519585657e+03       8.993192806885e+03       4.737047839211e-04       4.734567505199e-01       4.729739255512e-07      -4.256765329960e-07       1.000000000000e+00       0.000000000000e+00       1.577773108086e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999976e-08       1.577773108086e-04 
       5.875692355400e+03       1.866143766366e-05       6.989852589418e+01       9.363729390726e+01       1.396512674196e+04       2.376358314745e+00       8.206875356664e+07       3.930987857989e+01       3.281790820824e+03       4.975209637629e+02       2.718390233196e+03       2.270240791998e+03       8.767942810253e+03       4.752755978009e-04       4.751125768861e-01       4.719845464756e-07      -4.247860918280e-07       1.000000000000e+00       0.000000000000e+00       1.614921162318e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.614921162318e-04 
       5.834815426731e+03       1.890611462915e-05       7.033784707456e+01       9.245772388530e+01       1.396468742077e+04       2.392928219904e+00       8.149533827964e+07       3.955018187981e+01       3.191429556149e+03       4.872110843473e+02       2.662058384792e+03       2.207731680271e+03       8.548430706030e+03       4.768571383493e-04       4.767695864839e-01       4.709972342248e-07      -4.238975108023e-07       1.000000000000e+00       0.000000000000e+00       1.652925257589e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.652925257589e-04 
       5.794222714242e+03       1.915391317013e-05       7.077967828423e+01       9.129352737885e+01       1.396424558957e+04       2.409613275992e+00       8.092591322789e+07       3.979177149795e+01       3.103556065500e+03       4.771148231802e+02       2.606893718883e+03       2.146943533221e+03       8.334508141254e+03       4.784494818474e-04       4.784277394713e-01       4.700119844818e-07      -4.230107860336e-07       1.000000000000e+00       0.000000000000e+00       1.691804638676e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.691804638676e-04 
       5.753912242371e+03       1.940487169798e-05       7.122403135245e+01       9.014449870986e+01       1.396380123650e+04       2.426414278516e+00       8.036045068594e+07       4.003465239984e+01       3.018101863233e+03       4.672277546769e+02       2.552872054648e+03       2.087828974607e+03       8.126030647633e+03       4.800527051117e-04       4.800869958965e-01       4.690287929388e-07      -4.221259136449e-07       1.000000000000e+00       0.000000000000e+00       1.731578971125e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.731578971125e-04 
       5.713882049289e+03       1.965902907545e-05       7.167091814281e+01       8.901043499930e+01       1.396335434971e+04       2.443332028426e+00       7.979892312100e+07       4.027882955151e+01       2.935000348878e+03       4.575455449292e+02       2.499969712172e+03       2.030341932298e+03       7.922857538745e+03       4.816668854985e-04       4.817473157013e-01       4.680476552968e-07      -4.212428897671e-07       1.000000000000e+00       0.000000000000e+00       1.772268350180e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.772268350180e-04 
       5.674130186804e+03       1.991642462168e-05       7.212035055312e+01       8.789113612870e+01       1.396290491730e+04       2.460367332147e+00       7.924130319162e+07       4.052430791924e+01       2.854186755254e+03       4.480639498065e+02       2.448163502075e+03       1.974437602373e+03       7.724851809975e+03       4.832921009070e-04       4.834086587252e-01       4.670685672661e-07      -4.203617105395e-07       1.000000000000e+00       0.000000000000e+00       1.813893309887e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.813893309887e-04 
       5.634654720264e+03       2.017709811731e-05       7.257234051545e+01       8.678640470228e+01       1.396245292733e+04       2.477521001620e+00       7.868756374639e+07       4.077109246945e+01       2.775598098007e+03       4.387788130962e+02       2.397430715347e+03       1.920072414215e+03       7.531880041131e+03       4.849284297833e-04       4.850709847092e-01       4.660915245660e-07      -4.194823721094e-07       1.000000000000e+00       0.000000000000e+00       1.856474832395e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.856474832395e-04 
       5.595453728463e+03       2.044108980956e-05       7.302689999602e+01       8.569604600953e+01       1.396199836785e+04       2.494793854337e+00       7.813767782257e+07       4.101918816842e+01       2.699173126537e+03       4.296860646825e+02       2.347749113402e+03       1.867203996564e+03       7.343812301651e+03       4.865759511243e-04       4.867342532995e-01       4.651165229246e-07      -4.186048706322e-07       1.000000000000e+00       0.000000000000e+00       1.900034357442e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.900034357442e-04 
       5.556525303552e+03       2.070844041746e-05       7.348404099521e+01       8.461986798835e+01       1.396154122685e+04       2.512186713380e+00       7.759161864482e+07       4.126859998217e+01       2.624852276281e+03       4.207817187630e+02       2.299096918332e+03       1.815791144509e+03       7.160522058349e+03       4.882347444813e-04       4.883984240515e-01       4.641435580793e-07      -4.177292022713e-07       1.000000000000e+00       0.000000000000e+00       1.944593792033e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.944593792033e-04 
       5.517867550939e+03       2.097919113703e-05       7.394377554750e+01       8.355768118864e+01       1.396108149230e+04       2.529700407455e+00       7.704935962387e+07       4.151933287623e+01       2.552577622299e+03       4.120618721026e+02       2.251452803364e+03       1.765793787378e+03       6.981886085607e+03       4.899048899641e-04       4.900634564336e-01       4.631726257761e-07      -4.168553631985e-07       1.000000000000e+00       0.000000000000e+00       1.990175520327e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       1.990175520327e-04 
       5.479478589202e+03       2.125338364664e-05       7.440611572146e+01       8.250929873651e+01       1.396061915213e+04       2.547335770937e+00       7.651087435525e+07       4.177139181546e+01       2.482292834150e+03       4.035227023228e+02       2.204795883516e+03       1.717172957525e+03       6.807784377975e+03       4.915864682449e-04       4.917293098311e-01       4.622037217703e-07      -4.159833495932e-07       1.000000000000e+00       0.000000000000e+00       2.036802413714e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.036802413714e-04 
       5.441356549998e+03       2.153106011227e-05       7.487107361969e+01       8.147453629885e+01       1.396015419423e+04       2.565093643898e+00       7.597613661795e+07       4.202478176383e+01       2.413943131999e+03       3.951604662272e+02       2.159105706447e+03       1.669890759964e+03       6.638100065097e+03       4.932795605619e-04       4.933959435503e-01       4.612368418258e-07      -4.151131576432e-07       1.000000000000e+00       0.000000000000e+00       2.084497841111e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.084497841111e-04 
       5.403499577968e+03       2.181226319301e-05       7.533866137876e+01       8.045321204846e+01       1.395968660647e+04       2.582974872156e+00       7.544512037323e+07       4.227950768424e+01       2.347475243938e+03       3.869714981614e+02       2.114362243494e+03       1.623910342846e+03       6.472719328900e+03       4.949842487236e-04       4.950633168219e-01       4.602719817157e-07      -4.142447835442e-07       1.000000000000e+00       0.000000000000e+00       2.133285679455e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.133285679455e-04 
       5.365905830648e+03       2.209703604645e-05       7.580889116925e+01       7.944514662967e+01       1.395921637668e+04       2.600980307306e+00       7.491779976328e+07       4.253557453833e+01       2.282837364482e+03       3.789522084064e+02       2.070545880899e+03       1.579195868749e+03       6.311531322996e+03       4.967006151125e-04       4.967313888057e-01       4.593091372219e-07      -4.133782234997e-07       1.000000000000e+00       0.000000000000e+00       2.183190324423e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.183190324423e-04 
       5.328573478382e+03       2.238542233422e-05       7.628177519563e+01       7.845016312439e+01       1.395874349265e+04       2.619110806760e+00       7.439414910999e+07       4.279298728625e+01       2.219979114204e+03       3.710990816060e+02       2.027637411208e+03       1.535712486753e+03       6.154428094229e+03       4.984287426893e-04       4.984001185941e-01       4.583483041350e-07      -4.125134737215e-07       1.000000000000e+00       0.000000000000e+00       2.234236701367e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.234236701367e-04 
       5.291500704231e+03       2.267746622756e-05       7.675732569627e+01       7.746808701865e+01       1.395826794215e+04       2.637367233791e+00       7.387414291370e+07       4.305175088649e+01       2.158851500483e+03       3.634086752268e+02       1.985618024864e+03       1.493426305285e+03       6.001304506316e+03       5.001687149968e-04       5.000694652159e-01       4.573894782547e-07      -4.116505304293e-07       1.000000000000e+00       0.000000000000e+00       2.286450276469e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.286450276469e-04 
       5.254685703885e+03       2.297321241298e-05       7.723555494337e+01       7.649874616963e+01       1.395778971291e+04       2.655750457564e+00       7.335775585195e+07       4.331187029565e+01       2.099406879331e+03       3.558776180489e+02       1.944469301957e+03       1.452304365719e+03       5.852058165512e+03       5.019206161639e-04       5.017393876410e-01       4.564326553894e-07      -4.107893898505e-07       1.000000000000e+00       0.000000000000e+00       2.339857068130e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.339857068130e-04 
       5.218126685573e+03       2.327270609790e-05       7.771647524298e+01       7.554197077308e+01       1.395730879261e+04       2.674261353185e+00       7.284496277827e+07       4.357335046826e+01       2.041598918274e+03       3.485026086895e+02       1.904173204160e+03       1.412314616689e+03       5.706589348268e+03       5.036845309099e-04       5.034098447835e-01       4.554778313564e-07      -4.099300482207e-07       1.000000000000e+00       0.000000000000e+00       2.394483658586e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.394483658586e-04 
       5.181821869980e+03       2.357599301646e-05       7.820009893488e+01       7.459759333125e+01       1.395682516891e+04       2.692900801734e+00       7.233573872093e+07       4.383619635657e+01       1.985382560251e+03       3.412804141562e+02       1.864712066818e+03       1.373425889122e+03       5.564800930802e+03       5.054605445484e-04       5.050807955065e-01       4.545250019816e-07      -4.090725017834e-07       1.000000000000e+00       0.000000000000e+00       2.450357205767e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.450357205767e-04 
       5.145769490157e+03       2.388311943530e-05       7.868643839263e+01       7.366544862123e+01       1.395633882946e+04       2.711669690307e+00       7.183005888174e+07       4.410041291033e+01       1.930713988507e+03       3.342078684300e+02       1.826068591213e+03       1.335607871951e+03       5.426598320554e+03       5.072487429915e-04       5.067521986256e-01       4.535741630999e-07      -4.082167467899e-07       1.000000000000e+00       0.000000000000e+00       2.507505455389e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.507505455389e-04 
       5.109967791436e+03       2.419413215942e-05       7.917550602346e+01       7.274537366373e+01       1.395584976183e+04       2.730568912058e+00       7.132789863481e+07       4.436600507660e+01       1.877550592453e+03       3.272818710784e+02       1.788225836983e+03       1.298831088496e+03       5.291889389464e+03       5.090492127541e-04       5.084240129132e-01       4.526253105549e-07      -4.073627794994e-07       1.000000000000e+00       0.000000000000e+00       2.565956753307e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.565956753307e-04 
       5.074415031346e+03       2.450907853815e-05       7.966731426827e+01       7.183720769232e+01       1.395535795358e+04       2.749599366238e+00       7.082923352542e+07       4.463297779955e+01       1.825850934470e+03       3.204993858966e+02       1.751167214698e+03       1.263066873501e+03       5.160584409017e+03       5.108620409577e-04       5.100961971025e-01       4.516784401989e-07      -4.065105961790e-07       1.000000000000e+00       0.000000000000e+00       2.625740058101e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999977e-08       2.625740058101e-04 
       5.039109479526e+03       2.482800647115e-05       8.016187560161e+01       7.094079212302e+01       1.395486339225e+04       2.768761958234e+00       7.033403926876e+07       4.490133602023e+01       1.775574717617e+03       3.138574395772e+02       1.714876478590e+03       1.228287350795e+03       5.032595987030e+03       5.126873153353e-04       5.117687098914e-01       4.507335478929e-07      -4.056601931036e-07       1.000000000000e+00       0.000000000000e+00       2.686884953936e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.686884953936e-04 
       5.004049417642e+03       2.515096441442e-05       8.065920253158e+01       7.005597052441e+01       1.395436606532e+04       2.788057599617e+00       6.984229174879e+07       4.517108467635e+01       1.726682754235e+03       3.073531204075e+02       1.679337719438e+03       1.194465411576e+03       4.907839006106e+03       5.145251242348e-04       5.134415099468e-01       4.497906295068e-07      -4.048115665561e-07       1.000000000000e+00       0.000000000000e+00       2.749421663672e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.749421663672e-04 
       4.969233139305e+03       2.547800138647e-05       8.115930759988e+01       6.918258858807e+01       1.395386596025e+04       2.807487208176e+00       6.935396701705e+07       4.544222870213e+01       1.679136935415e+03       3.009835769933e+02       1.644535357591e+03       1.161574693287e+03       4.786230563736e+03       5.163755566241e-04       5.151145559086e-01       4.488496809189e-07      -4.039647128270e-07       1.000000000000e+00       0.000000000000e+00       2.813381062248e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.813381062248e-04 
       4.934658949983e+03       2.580916697451e-05       8.166220338168e+01       6.832049409947e+01       1.395336306447e+04       2.827051707962e+00       6.886904129150e+07       4.571477302803e+01       1.632900201306e+03       2.947460170098e+02       1.610454136149e+03       1.129589559073e+03       4.667689913986e+03       5.182387020948e-04       5.167878063937e-01       4.479106980164e-07      -4.031196282147e-07       1.000000000000e+00       0.000000000000e+00       2.878794690330e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.878794690330e-04 
       4.900325166923e+03       2.614451134066e-05       8.216790248567e+01       6.746953690924e+01       1.395285736536e+04       2.846752029334e+00       6.838749095535e+07       4.598872258054e+01       1.587936512232e+03       2.886377059778e+02       1.577079114271e+03       1.098485077811e+03       4.552138410738e+03       5.201146508670e-04       5.184612200000e-01       4.469736766949e-07      -4.022763090254e-07       1.000000000000e+00       0.000000000000e+00       2.945694768247e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       2.945694768247e-04 
       4.866230119070e+03       2.648408522830e-05       8.267641755395e+01       6.662956890486e+01       1.395234885030e+04       2.866589108994e+00       6.790929255593e+07       4.626408228202e+01       1.544210820619e+03       2.826559660656e+02       1.544395660629e+03       1.068237004677e+03       4.439499452437e+03       5.220034937934e-04       5.201347553106e-01       4.460386128590e-07      -4.014347515731e-07       1.000000000000e+00       0.000000000000e+00       3.014114210201e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.014114210201e-04 
       4.832372146981e+03       2.682793996847e-05       8.318776126206e+01       6.580044398268e+01       1.395183750659e+04       2.886563890037e+00       6.743442280354e+07       4.654085705043e+01       1.501689043683e+03       2.767981749156e+02       1.512389447002e+03       1.038821762263e+03       4.329698428309e+03       5.239053223637e-04       5.218083708980e-01       4.451055024216e-07      -4.005949521795e-07       1.000000000000e+00       0.000000000000e+00       3.084086638770e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999978e-08       3.084086638770e-04 
