# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       1.117179284516e-04      -1.319676089879e-01      -1.045474478327e-01      -1.045478533888e-01      -1.317418779689e-01      -1.045566187517e-01       4.975150642187e-01       4.973649230276e-01      -1.591991049815e-06      -2.895406797803e-11      -1.626726317584e-06      -6.962402729915e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -1.470788038025e-01      -1.173019414106e-01      -1.173024514358e-01      -1.467961787720e-01      -1.173119544211e-01       4.975027397087e-01       4.973540850353e-01      -1.994861778431e-06      -3.638626182122e-11      -2.038151315582e-06      -8.724061904129e-10       4.618582110491e+00       2.955968050880e-06 
       1.253495773991e-04      -1.637853779841e-01      -1.316121448923e-01      -1.316127862206e-01      -1.634317554793e-01      -1.316230336217e-01       4.974889572893e-01       4.973419575076e-01      -2.498261482752e-06      -4.571657271850e-11      -2.552143550375e-06      -1.092520846954e-09      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -1.822209748984e-01      -1.476677364876e-01      -1.476685428051e-01      -1.817788552089e-01      -1.476795218031e-01       4.974735198801e-01       4.973283606421e-01      -3.126697529217e-06      -5.742560360593e-11      -3.193667523047e-06      -1.367294008685e-09      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -2.025210675303e-01      -1.656815007196e-01      -1.656825142931e-01      -2.019687792688e-01      -1.656941852129e-01       4.974562453369e-01       4.973131308756e-01      -3.910417630668e-06      -7.211334590315e-11      -3.993518378315e-06      -1.709942083850e-09       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -2.248199823276e-01      -1.858921379437e-01      -1.858934118464e-01      -2.241307204944e-01      -1.859056989420e-01       4.974369226329e-01       4.972960770892e-01      -4.886655693610e-06      -9.053164045795e-11      -4.989583887484e-06      -2.136732551362e-09       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -2.492468430402e-01      -2.085674153775e-01      -2.085690161159e-01      -2.483875771545e-01      -2.085817959488e-01       4.974153186390e-01       4.972769871932e-01      -6.101120971252e-06      -1.136142242329e-10      -6.228338656464e-06      -2.667630852615e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -2.759204514399e-01      -2.340076989800e-01      -2.340097099853e-01      -2.748505305098e-01      -2.340227968334e-01       4.973911607883e-01       4.972556108081e-01      -7.609728703964e-06      -1.425299786773e-10      -7.766596052650e-06      -3.327057734618e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -3.049425564692e-01      -2.625499113064e-01      -2.625524370862e-01      -3.036121552631e-01      -2.625655647768e-01       4.973641665654e-01       4.972316884081e-01      -9.480635009321e-06      -1.787288217662e-10      -9.673537815819e-06      -4.144771812812e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -3.363895792356e-01      -2.945719665199e-01      -2.945751379257e-01      -3.347378225730e-01      -2.945879373469e-01       4.973340292964e-01       4.972049368921e-01      -1.179654787847e-05      -2.240146593131e-10      -1.203303099103e-05      -5.156877208308e-09       5.000000000000e-01       5.000000000000e-01 
